Time (UTC +01:00 M/d/yyyy h:mm:ss tt),"Minimum (integral(A), Between rulers) (Vs)","Amplitude (integral(A), Between rulers) (Vs)"
2/1/2024 11:07:07 AM,-2.534387E-08,5.346495E-09
2/1/2024 11:07:07 AM,-2.424373E-08,8.592309E-10
2/1/2024 11:07:07 AM,-8.016361E-09,8.254854E-09
2/1/2024 11:07:08 AM,-2.14284E-09,2.436981E-09
2/1/2024 11:07:08 AM,-1.868326E-08,8.551542E-10
2/1/2024 11:07:08 AM,-1.515459E-08,1.555228E-08
2/1/2024 11:07:08 AM,-2.247533E-08,1.0481E-09
2/1/2024 11:07:08 AM,-3.204934E-08,1.274699E-09
2/1/2024 11:07:08 AM,-1.341089E-08,1.075571E-09
2/1/2024 11:07:08 AM,-1.354269E-08,1.370043E-08
2/1/2024 11:07:08 AM,1.14856E-09,1.600947E-09
2/1/2024 11:07:08 AM,-2.290538E-08,8.549055E-10
2/1/2024 11:07:08 AM,-4.28202E-09,4.511035E-09
2/1/2024 11:07:08 AM,-6.140685E-09,9.681758E-10
2/1/2024 11:07:09 AM,-1.38838E-08,1.389822E-08
2/1/2024 11:07:09 AM,-1.050935E-09,1.127089E-09
2/1/2024 11:07:09 AM,-1.832998E-08,1.25099E-09
2/1/2024 11:07:09 AM,-1.884019E-08,1.326546E-09
2/1/2024 11:07:09 AM,-2.209445E-08,2.225886E-08
2/1/2024 11:07:09 AM,-2.082006E-08,2.11523E-08
2/1/2024 11:07:09 AM,-5.22784E-08,1.45819E-09
2/1/2024 11:07:09 AM,-2.211367E-08,1.494863E-09
2/1/2024 11:07:10 AM,-1.648364E-08,7.466578E-10
2/1/2024 11:07:10 AM,-8.845227E-09,9.503267E-09
2/1/2024 11:07:10 AM,-2.257631E-10,1.582745E-09
2/1/2024 11:07:10 AM,-6.134689E-09,6.452779E-09
2/1/2024 11:07:10 AM,-1.622936E-08,1.551332E-08
2/1/2024 11:07:10 AM,-1.446426E-08,3.308606E-09
2/1/2024 11:07:10 AM,-1.885695E-08,1.278597E-09
2/1/2024 11:07:10 AM,-9.72284E-09,9.916648E-09
2/1/2024 11:07:10 AM,-8.763473E-09,9.082705E-09
2/1/2024 11:07:10 AM,-1.675489E-08,1.685998E-08
2/1/2024 11:07:10 AM,-1.938948E-08,1.382952E-09
2/1/2024 11:07:11 AM,-4.880353E-10,1.063206E-09
2/1/2024 11:07:11 AM,-2.379165E-08,9.675638E-10
2/1/2024 11:07:11 AM,-1.858905E-08,8.466898E-10
2/1/2024 11:07:11 AM,-2.170565E-08,2.088276E-09
2/1/2024 11:07:11 AM,-1.650015E-08,1.177016E-09
2/1/2024 11:07:11 AM,-2.457985E-09,2.850127E-09
2/1/2024 11:07:11 AM,-4.978161E-10,1.491646E-09
2/1/2024 11:07:11 AM,-1.732428E-08,1.040897E-09
2/1/2024 11:07:11 AM,-1.175138E-08,1.223064E-08
2/1/2024 11:07:11 AM,-2.303439E-08,2.318344E-08
2/1/2024 11:07:12 AM,-1.047087E-08,1.079956E-08
2/1/2024 11:07:12 AM,-3.665876E-08,1.902386E-08
2/1/2024 11:07:12 AM,-2.835723E-09,3.262184E-09
2/1/2024 11:07:12 AM,-1.691599E-08,9.559269E-10
2/1/2024 11:07:12 AM,-1.04757E-08,1.083693E-08
2/1/2024 11:07:12 AM,-3.538388E-10,1.642325E-09
2/1/2024 11:07:12 AM,-4.795457E-08,1.482974E-09
2/1/2024 11:07:12 AM,-2.211184E-10,1.484254E-09
2/1/2024 11:07:12 AM,-1.777959E-09,1.279368E-09
2/1/2024 11:07:13 AM,-3.743326E-09,4.11398E-09
2/1/2024 11:07:13 AM,9.150158E-10,1.785974E-09
2/1/2024 11:07:13 AM,-2.78288E-09,3.072964E-09
2/1/2024 11:07:13 AM,-1.709054E-08,1.722236E-08
2/1/2024 11:07:13 AM,-1.595481E-08,1.622472E-08
2/1/2024 11:07:13 AM,-4.966464E-08,2.165394E-08
2/1/2024 11:07:13 AM,-1.001861E-08,1.029133E-08
2/1/2024 11:07:13 AM,-1.505404E-08,1.287483E-09
2/1/2024 11:07:13 AM,-8.123155E-10,1.487055E-09
2/1/2024 11:07:13 AM,-1.169446E-09,1.168934E-09
2/1/2024 11:07:13 AM,-2.10333E-08,1.276897E-09
2/1/2024 11:07:13 AM,-2.044497E-08,2.114962E-09
2/1/2024 11:07:13 AM,-1.535352E-08,1.579106E-08
2/1/2024 11:07:13 AM,-1.227867E-08,1.262644E-08
2/1/2024 11:07:13 AM,-1.638115E-08,1.654406E-08
2/1/2024 11:07:14 AM,-8.83889E-09,9.109813E-09
2/1/2024 11:07:14 AM,-1.652962E-08,1.070187E-09
2/1/2024 11:07:14 AM,-2.294651E-08,1.67831E-08
2/1/2024 11:07:14 AM,-3.611609E-08,1.319972E-09
2/1/2024 11:07:14 AM,-2.997232E-09,3.585115E-09
2/1/2024 11:07:14 AM,1.199558E-10,8.5414E-10
2/1/2024 11:07:14 AM,-1.809394E-08,1.834815E-08
2/1/2024 11:07:14 AM,-1.776873E-08,1.793761E-08
2/1/2024 11:07:14 AM,-2.71536E-08,1.590402E-09
2/1/2024 11:07:14 AM,-1.929854E-08,1.950372E-08
2/1/2024 11:07:15 AM,-6.415354E-09,6.755828E-09
2/1/2024 11:07:15 AM,-1.569402E-08,1.63405E-08
2/1/2024 11:07:15 AM,-2.99557E-09,3.172635E-09
2/1/2024 11:07:15 AM,-1.804583E-08,1.830058E-08
2/1/2024 11:07:15 AM,-1.515969E-08,1.551791E-08
2/1/2024 11:07:15 AM,-1.744839E-08,1.748295E-08
2/1/2024 11:07:15 AM,-5.769746E-09,5.772765E-09
2/1/2024 11:07:15 AM,-8.843453E-08,3.197508E-08
2/1/2024 11:07:16 AM,-1.255152E-08,1.768301E-09
2/1/2024 11:07:16 AM,-1.565001E-08,6.570602E-10
2/1/2024 11:07:16 AM,-1.452344E-08,1.441862E-08
2/1/2024 11:07:16 AM,-7.217428E-09,6.519124E-09
2/1/2024 11:07:16 AM,-3.525698E-08,3.707569E-09
2/1/2024 11:07:16 AM,-1.92197E-08,1.954964E-08
2/1/2024 11:07:17 AM,-1.803467E-08,1.794546E-08
2/1/2024 11:07:17 AM,-1.489346E-08,1.059882E-09
2/1/2024 11:07:17 AM,-1.099824E-08,1.119164E-08
2/1/2024 11:07:17 AM,3.712164E-10,1.366402E-09
2/1/2024 11:07:17 AM,-1.937924E-08,1.062846E-09
2/1/2024 11:07:17 AM,-9.729515E-09,1.022351E-08
2/1/2024 11:07:17 AM,-7.63749E-09,7.890989E-09
2/1/2024 11:07:17 AM,-4.052678E-08,1.151605E-08
2/1/2024 11:07:17 AM,-5.562623E-09,5.774992E-09
2/1/2024 11:07:17 AM,-1.627995E-08,1.651417E-08
2/1/2024 11:07:17 AM,-1.478712E-08,1.268212E-09
2/1/2024 11:07:18 AM,-2.091551E-08,9.608936E-10
2/1/2024 11:07:18 AM,-1.89474E-08,1.381011E-09
2/1/2024 11:07:18 AM,-1.814717E-08,1.843029E-08
2/1/2024 11:07:18 AM,-1.689087E-08,1.740852E-08
2/1/2024 11:07:18 AM,-2.961553E-08,7.472511E-10
2/1/2024 11:07:18 AM,-1.776821E-09,1.282394E-09
2/1/2024 11:07:18 AM,-1.878653E-08,1.875535E-08
2/1/2024 11:07:18 AM,-1.033791E-08,8.941687E-09
2/1/2024 11:07:18 AM,-5.550874E-09,5.706555E-09
2/1/2024 11:07:18 AM,-3.214536E-09,3.377195E-09
2/1/2024 11:07:19 AM,-4.043892E-09,4.243141E-09
2/1/2024 11:07:19 AM,-1.047118E-08,1.102243E-08
2/1/2024 11:07:19 AM,-2.225948E-08,1.383746E-09
2/1/2024 11:07:19 AM,-1.169876E-09,1.166642E-09
2/1/2024 11:07:19 AM,-3.156685E-08,9.713048E-10
2/1/2024 11:07:19 AM,-6.36362E-09,7.000427E-09
2/1/2024 11:07:19 AM,-1.708934E-08,7.487095E-10
2/1/2024 11:07:19 AM,-1.869153E-08,8.496546E-10
2/1/2024 11:07:19 AM,-1.695678E-08,1.040378E-09
2/1/2024 11:07:19 AM,-1.171943E-08,1.187815E-08
2/1/2024 11:07:19 AM,-4.247666E-08,3.440228E-09
2/1/2024 11:07:20 AM,-2.273006E-08,2.281513E-08
2/1/2024 11:07:20 AM,-1.529988E-08,1.580678E-09
2/1/2024 11:07:20 AM,-5.564101E-10,1.485396E-09
2/1/2024 11:07:20 AM,-6.255967E-09,6.59987E-09
2/1/2024 11:07:20 AM,-1.22842E-08,1.264281E-08
2/1/2024 11:07:20 AM,-4.214504E-08,2.852367E-09
2/1/2024 11:07:20 AM,-1.537223E-08,1.528811E-08
2/1/2024 11:07:20 AM,-1.77257E-08,1.799374E-08
2/1/2024 11:07:20 AM,-1.559114E-08,1.561206E-08
2/1/2024 11:07:20 AM,-2.188327E-08,1.35763E-09
2/1/2024 11:07:21 AM,-2.443829E-08,5.436362E-10
2/1/2024 11:07:21 AM,-1.494682E-08,1.173444E-09
2/1/2024 11:07:21 AM,-1.300667E-08,1.331386E-08
2/1/2024 11:07:21 AM,-1.662666E-08,5.241763E-10
2/1/2024 11:07:21 AM,-1.825476E-08,1.180622E-09
2/1/2024 11:07:21 AM,-1.911266E-08,1.930384E-08
2/1/2024 11:07:21 AM,-1.17449E-08,1.199562E-08
2/1/2024 11:07:21 AM,-4.788078E-09,5.163253E-09
2/1/2024 11:07:21 AM,-1.732702E-08,1.143674E-09
2/1/2024 11:07:21 AM,-6.619634E-08,2.119791E-09
2/1/2024 11:07:21 AM,-1.227753E-08,3.813128E-09
2/1/2024 11:07:22 AM,-3.173404E-08,1.19545E-08
2/1/2024 11:07:22 AM,-1.505742E-08,1.519763E-08
2/1/2024 11:07:22 AM,-4.295332E-08,1.274387E-09
2/1/2024 11:07:22 AM,-2.618387E-09,2.973564E-09
2/1/2024 11:07:22 AM,-3.331693E-10,1.184503E-09
2/1/2024 11:07:22 AM,-1.807868E-08,1.151101E-09
2/1/2024 11:07:22 AM,-1.70589E-08,1.71065E-08
2/1/2024 11:07:22 AM,-1.516532E-08,1.55794E-08
2/1/2024 11:07:22 AM,-2.028608E-08,2.023476E-09
2/1/2024 11:07:22 AM,-4.644901E-09,5.044114E-09
2/1/2024 11:07:22 AM,-1.217738E-08,1.24472E-08
2/1/2024 11:07:22 AM,-1.737374E-08,1.467354E-09
2/1/2024 11:07:22 AM,-3.291837E-08,9.54298E-10
2/1/2024 11:07:22 AM,-1.492505E-08,1.523892E-08
2/1/2024 11:07:23 AM,-3.11967E-08,8.356835E-10
2/1/2024 11:07:23 AM,-1.626458E-08,5.89126E-09
2/1/2024 11:07:23 AM,-2.0174E-08,2.021726E-08
2/1/2024 11:07:23 AM,-2.790636E-08,3.0675E-09
2/1/2024 11:07:23 AM,-3.49446E-08,7.531433E-10
2/1/2024 11:07:23 AM,-1.314223E-08,1.338794E-08
2/1/2024 11:07:23 AM,-1.689414E-08,1.354081E-09
2/1/2024 11:07:24 AM,-4.140957E-08,1.376254E-09
2/1/2024 11:07:24 AM,-1.34319E-08,1.386221E-08
2/1/2024 11:07:24 AM,-1.901538E-08,1.243727E-09
2/1/2024 11:07:24 AM,-1.844258E-08,1.860624E-08
2/1/2024 11:07:24 AM,-2.544199E-09,2.212679E-09
2/1/2024 11:07:24 AM,-2.197648E-10,1.378803E-09
2/1/2024 11:07:24 AM,-8.864694E-09,9.202522E-09
2/1/2024 11:07:24 AM,-3.653118E-10,1.464086E-09
2/1/2024 11:07:24 AM,-7.741309E-08,2.693057E-08
2/1/2024 11:07:24 AM,-1.19395E-08,1.1511E-09
2/1/2024 11:07:24 AM,-2.509535E-10,1.461658E-09
2/1/2024 11:07:25 AM,-1.18614E-08,1.192166E-08
2/1/2024 11:07:25 AM,-1.954506E-08,6.442598E-10
2/1/2024 11:07:25 AM,-6.51212E-09,6.92809E-09
2/1/2024 11:07:25 AM,-1.847732E-08,8.639258E-10
2/1/2024 11:07:25 AM,-1.166385E-08,9.524861E-10
2/1/2024 11:07:25 AM,-2.069018E-08,1.596948E-09
2/1/2024 11:07:25 AM,-2.542039E-08,6.788923E-09
2/1/2024 11:07:25 AM,-1.228833E-08,1.234037E-08
2/1/2024 11:07:25 AM,-2.180225E-08,6.192335E-09
2/1/2024 11:07:25 AM,-6.959799E-09,7.435606E-09
2/1/2024 11:07:25 AM,-9.702664E-09,9.989828E-09
2/1/2024 11:07:26 AM,-1.671816E-08,1.000931E-09
2/1/2024 11:07:26 AM,-2.784695E-09,3.672023E-09
2/1/2024 11:07:26 AM,-2.259939E-08,8.613483E-10
2/1/2024 11:07:26 AM,-8.792229E-09,9.253203E-09
2/1/2024 11:07:26 AM,-5.40016E-10,9.408478E-10
2/1/2024 11:07:26 AM,-2.686866E-08,1.172127E-09
2/1/2024 11:07:26 AM,-4.142357E-08,7.24711E-10
2/1/2024 11:07:26 AM,-2.064628E-08,1.243784E-09
2/1/2024 11:07:26 AM,-9.378505E-09,9.641687E-09
2/1/2024 11:07:26 AM,-1.281708E-08,1.297685E-08
2/1/2024 11:07:26 AM,-1.670834E-08,8.58023E-10
2/1/2024 11:07:27 AM,-3.735007E-08,1.271829E-09
2/1/2024 11:07:27 AM,-1.761949E-08,1.803722E-08
2/1/2024 11:07:27 AM,-2.0601E-08,2.078032E-08
2/1/2024 11:07:27 AM,-1.317166E-08,7.401946E-10
2/1/2024 11:07:27 AM,-2.796814E-10,1.382178E-09
2/1/2024 11:07:27 AM,-2.834072E-08,9.567014E-10
2/1/2024 11:07:27 AM,-1.393412E-08,1.074491E-09
2/1/2024 11:07:27 AM,-1.451919E-08,1.457153E-08
2/1/2024 11:07:27 AM,-1.751233E-08,1.774831E-08
2/1/2024 11:07:27 AM,-1.008269E-07,1.560035E-08
2/1/2024 11:07:27 AM,-1.312829E-08,1.492141E-09
2/1/2024 11:07:27 AM,-1.542215E-08,8.547385E-10
2/1/2024 11:07:28 AM,-1.795192E-08,9.67896E-10
2/1/2024 11:07:28 AM,9.751479E-10,1.351342E-09
2/1/2024 11:07:28 AM,1.378015E-09,1.597145E-09
2/1/2024 11:07:28 AM,-1.622339E-08,5.259153E-10
2/1/2024 11:07:28 AM,-3.592926E-08,1.034124E-09
2/1/2024 11:07:28 AM,-1.777965E-08,1.28288E-09
2/1/2024 11:07:28 AM,-8.870355E-09,9.25117E-09
2/1/2024 11:07:28 AM,-5.440482E-09,5.733406E-09
2/1/2024 11:07:28 AM,-2.042096E-08,1.14551E-09
2/1/2024 11:07:29 AM,-1.735285E-08,1.597583E-09
2/1/2024 11:07:29 AM,-1.660018E-08,1.685007E-08
2/1/2024 11:07:29 AM,-9.350084E-10,1.138842E-09
2/1/2024 11:07:29 AM,-4.610773E-08,4.41598E-09
2/1/2024 11:07:29 AM,-2.166834E-08,2.189721E-08
2/1/2024 11:07:29 AM,-2.266674E-08,1.226327E-09
2/1/2024 11:07:29 AM,-3.019716E-08,1.164791E-08
2/1/2024 11:07:29 AM,-8.651114E-09,8.955573E-09
2/1/2024 11:07:29 AM,-1.548958E-08,1.565715E-08
2/1/2024 11:07:29 AM,-3.596914E-08,1.853989E-08
2/1/2024 11:07:29 AM,-1.907883E-08,1.172859E-09
2/1/2024 11:07:29 AM,-2.485143E-08,9.505818E-10
2/1/2024 11:07:29 AM,-1.590671E-08,1.626387E-08
2/1/2024 11:07:29 AM,-2.210874E-10,1.696459E-09
2/1/2024 11:07:30 AM,-2.89004E-09,3.390119E-09
2/1/2024 11:07:30 AM,-1.841462E-08,1.878937E-08
2/1/2024 11:07:30 AM,-1.729441E-08,1.782869E-08
2/1/2024 11:07:30 AM,-3.956231E-09,4.120681E-09
2/1/2024 11:07:30 AM,-1.738769E-08,8.453185E-10
2/1/2024 11:07:30 AM,-3.855562E-09,4.292071E-09
2/1/2024 11:07:30 AM,-1.662504E-08,1.140045E-09
2/1/2024 11:07:30 AM,-1.746807E-08,1.277364E-09
2/1/2024 11:07:30 AM,-1.612061E-08,1.135914E-09
2/1/2024 11:07:31 AM,-1.868599E-08,1.888825E-08
2/1/2024 11:07:31 AM,-1.559116E-08,1.564776E-08
2/1/2024 11:07:31 AM,-1.569894E-08,1.612217E-08
2/1/2024 11:07:31 AM,-2.422284E-08,1.276028E-09
2/1/2024 11:07:31 AM,-8.86894E-09,8.865713E-09
2/1/2024 11:07:31 AM,-1.467476E-08,1.488559E-08
2/1/2024 11:07:31 AM,-1.773166E-08,8.567955E-10
2/1/2024 11:07:31 AM,-7.797979E-09,8.256515E-09
2/1/2024 11:07:31 AM,-2.731224E-08,1.176019E-09
2/1/2024 11:07:31 AM,-5.475562E-08,1.374736E-08
2/1/2024 11:07:32 AM,-1.098074E-08,1.126137E-08
2/1/2024 11:07:32 AM,-6.302495E-08,2.149207E-08
2/1/2024 11:07:32 AM,-9.408803E-09,9.736771E-09
2/1/2024 11:07:32 AM,-6.496093E-09,6.508386E-09
2/1/2024 11:07:32 AM,-1.462666E-08,1.497837E-08
2/1/2024 11:07:32 AM,-3.685206E-08,2.021948E-08
2/1/2024 11:07:32 AM,-1.204491E-08,1.235664E-08
2/1/2024 11:07:32 AM,-3.599941E-08,1.281137E-09
2/1/2024 11:07:32 AM,-3.565599E-08,2.334733E-09
2/1/2024 11:07:32 AM,-9.979114E-09,1.023528E-08
2/1/2024 11:07:33 AM,-4.701955E-10,1.45777E-09
2/1/2024 11:07:33 AM,-1.783735E-08,1.802738E-08
2/1/2024 11:07:33 AM,-4.214256E-08,1.461014E-09
2/1/2024 11:07:33 AM,-8.971394E-09,9.253923E-09
2/1/2024 11:07:33 AM,-9.72503E-10,1.385462E-09
2/1/2024 11:07:33 AM,-1.793335E-08,1.791708E-08
2/1/2024 11:07:33 AM,-9.483487E-09,9.66075E-09
2/1/2024 11:07:33 AM,-2.070402E-08,4.348575E-10
2/1/2024 11:07:33 AM,-1.324877E-08,1.348241E-08
2/1/2024 11:07:33 AM,-1.579547E-08,1.624935E-08
2/1/2024 11:07:33 AM,-2.635026E-10,1.274764E-09
2/1/2024 11:07:33 AM,-2.105332E-08,9.744383E-10
2/1/2024 11:07:34 AM,-1.857994E-08,1.917691E-08
2/1/2024 11:07:34 AM,-3.958543E-10,1.594829E-09
2/1/2024 11:07:34 AM,-3.919158E-08,9.372521E-10
2/1/2024 11:07:34 AM,-1.719774E-08,1.495275E-09
2/1/2024 11:07:34 AM,-9.432273E-09,1.361517E-09
2/1/2024 11:07:34 AM,-1.264398E-08,8.062447E-09
2/1/2024 11:07:34 AM,-2.179487E-08,7.547349E-10
2/1/2024 11:07:34 AM,-1.71346E-08,2.107441E-09
2/1/2024 11:07:34 AM,-1.20494E-08,1.228834E-08
2/1/2024 11:07:34 AM,-1.476849E-08,1.44331E-08
2/1/2024 11:07:35 AM,-6.303672E-09,6.52572E-09
2/1/2024 11:07:35 AM,-1.655251E-08,1.700797E-08
2/1/2024 11:07:35 AM,-1.932615E-08,1.964164E-08
2/1/2024 11:07:35 AM,-1.962498E-08,9.590551E-10
2/1/2024 11:07:35 AM,-2.374384E-08,1.382238E-09
2/1/2024 11:07:35 AM,-1.409744E-08,1.420883E-08
2/1/2024 11:07:35 AM,-4.805732E-09,5.123665E-09
2/1/2024 11:07:35 AM,-9.750861E-09,8.349561E-09
2/1/2024 11:07:35 AM,-1.296306E-08,9.647785E-10
2/1/2024 11:07:35 AM,-1.974714E-08,1.982958E-08
2/1/2024 11:07:35 AM,-1.353346E-08,1.251994E-09
2/1/2024 11:07:35 AM,-1.789163E-08,9.618066E-10
2/1/2024 11:07:36 AM,-2.863641E-08,1.181395E-09
2/1/2024 11:07:36 AM,-1.997059E-08,6.21748E-10
2/1/2024 11:07:36 AM,-2.40354E-08,1.492346E-09
2/1/2024 11:07:36 AM,-2.675474E-09,2.743436E-09
2/1/2024 11:07:36 AM,-3.96706E-09,4.230268E-09
2/1/2024 11:07:36 AM,-1.281647E-08,1.286522E-08
2/1/2024 11:07:36 AM,-1.845784E-10,1.695915E-09
2/1/2024 11:07:36 AM,-2.154747E-08,1.919773E-09
2/1/2024 11:07:36 AM,-2.241916E-08,2.225137E-08
2/1/2024 11:07:36 AM,-1.332308E-08,1.333835E-08
2/1/2024 11:07:36 AM,-1.542169E-08,1.582149E-08
2/1/2024 11:07:36 AM,-1.217027E-09,1.355756E-09
2/1/2024 11:07:37 AM,-2.782726E-09,2.850851E-09
2/1/2024 11:07:37 AM,-6.85593E-10,1.355543E-09
2/1/2024 11:07:37 AM,-1.591172E-08,1.6249E-08
2/1/2024 11:07:37 AM,-1.012482E-08,9.980881E-09
2/1/2024 11:07:37 AM,-1.002242E-08,8.021931E-09
2/1/2024 11:07:37 AM,-4.255167E-09,4.856797E-09
2/1/2024 11:07:37 AM,-1.462574E-08,1.46585E-08
2/1/2024 11:07:37 AM,-6.665442E-09,1.049875E-09
2/1/2024 11:07:38 AM,-7.668551E-09,7.869361E-09
2/1/2024 11:07:38 AM,-9.457926E-09,1.557356E-09
2/1/2024 11:07:38 AM,-2.277611E-08,1.136392E-09
2/1/2024 11:07:38 AM,-7.371525E-09,7.829137E-09
2/1/2024 11:07:38 AM,-1.297641E-08,1.30569E-08
2/1/2024 11:07:38 AM,-1.858487E-08,9.478107E-10
2/1/2024 11:07:38 AM,-5.35433E-09,5.870211E-09
2/1/2024 11:07:38 AM,-1.516008E-08,1.560421E-08
2/1/2024 11:07:38 AM,-1.115465E-08,9.43718E-10
2/1/2024 11:07:38 AM,-2.365112E-08,1.273476E-09
2/1/2024 11:07:38 AM,-5.290049E-09,5.859658E-09
2/1/2024 11:07:38 AM,-3.58126E-08,1.167145E-09
2/1/2024 11:07:38 AM,-5.020931E-08,1.756335E-08
2/1/2024 11:07:39 AM,-1.686792E-08,1.736714E-08
2/1/2024 11:07:39 AM,-1.675999E-10,1.480448E-09
2/1/2024 11:07:39 AM,-1.953405E-08,1.978583E-08
2/1/2024 11:07:39 AM,-1.026237E-09,1.592451E-09
2/1/2024 11:07:39 AM,-7.477642E-09,7.706746E-09
2/1/2024 11:07:39 AM,-1.424825E-08,1.047027E-09
2/1/2024 11:07:40 AM,-1.425368E-08,1.472575E-08
2/1/2024 11:07:40 AM,-1.941338E-08,1.355141E-08
2/1/2024 11:07:40 AM,-1.371903E-08,1.410287E-08
2/1/2024 11:07:40 AM,-1.420017E-08,1.359992E-09
2/1/2024 11:07:40 AM,-1.312755E-08,1.371534E-08
2/1/2024 11:07:40 AM,-2.629435E-08,7.539693E-10
2/1/2024 11:07:40 AM,-1.532148E-08,9.998669E-10
2/1/2024 11:07:40 AM,-1.516936E-08,1.538312E-08
2/1/2024 11:07:40 AM,-1.169236E-08,1.202301E-08
2/1/2024 11:07:40 AM,-1.121257E-08,1.170145E-08
2/1/2024 11:07:41 AM,-1.870233E-09,2.450299E-09
2/1/2024 11:07:41 AM,-1.793814E-08,1.811778E-08
2/1/2024 11:07:41 AM,-1.778732E-10,1.691434E-09
2/1/2024 11:07:41 AM,-1.932074E-08,1.952456E-08
2/1/2024 11:07:41 AM,-2.444166E-08,2.448986E-08
2/1/2024 11:07:41 AM,-5.013501E-11,9.689651E-10
2/1/2024 11:07:41 AM,9.213519E-10,1.478841E-09
2/1/2024 11:07:41 AM,-6.30438E-09,6.981072E-09
2/1/2024 11:07:41 AM,-1.250216E-08,1.25462E-08
2/1/2024 11:07:41 AM,-1.542196E-08,1.488196E-09
2/1/2024 11:07:41 AM,-1.86286E-08,1.057897E-09
2/1/2024 11:07:41 AM,-2.724809E-09,3.16693E-09
2/1/2024 11:07:41 AM,-4.822836E-10,1.379688E-09
2/1/2024 11:07:41 AM,-6.359953E-08,1.543754E-08
2/1/2024 11:07:42 AM,-1.339739E-08,9.830172E-09
2/1/2024 11:07:42 AM,-2.014905E-08,1.906699E-09
2/1/2024 11:07:42 AM,-2.294814E-08,2.306246E-08
2/1/2024 11:07:42 AM,-1.686061E-08,1.678385E-08
2/1/2024 11:07:42 AM,-5.992254E-10,1.377304E-09
2/1/2024 11:07:42 AM,-2.033403E-08,2.052554E-08
2/1/2024 11:07:42 AM,8.849044E-11,1.599277E-09
2/1/2024 11:07:42 AM,-1.952033E-08,1.221098E-09
2/1/2024 11:07:42 AM,-5.404461E-10,1.379493E-09
2/1/2024 11:07:42 AM,-1.611968E-08,1.624423E-08
2/1/2024 11:07:42 AM,-1.16182E-08,1.188897E-08
2/1/2024 11:07:42 AM,-1.553346E-08,1.591217E-09
2/1/2024 11:07:42 AM,-1.076482E-08,7.677432E-10
2/1/2024 11:07:42 AM,-1.967322E-08,2.121177E-08
2/1/2024 11:07:42 AM,-1.869061E-08,1.352024E-09
2/1/2024 11:07:43 AM,-1.227319E-08,1.101147E-08
2/1/2024 11:07:43 AM,-3.743849E-09,4.130492E-09
2/1/2024 11:07:43 AM,-2.724465E-08,1.694495E-08
2/1/2024 11:07:43 AM,-3.290601E-08,1.357357E-09
2/1/2024 11:07:43 AM,-1.361795E-08,1.391003E-08
2/1/2024 11:07:43 AM,-2.676551E-09,3.164682E-09
2/1/2024 11:07:43 AM,-5.561854E-09,5.697682E-09
2/1/2024 11:07:43 AM,-1.958248E-08,9.633876E-10
2/1/2024 11:07:43 AM,-3.796784E-09,4.175913E-09
2/1/2024 11:07:43 AM,-6.19725E-09,6.65223E-09
2/1/2024 11:07:43 AM,-1.820168E-08,9.317738E-10
2/1/2024 11:07:43 AM,-1.238632E-08,1.381908E-09
2/1/2024 11:07:43 AM,-1.910851E-08,1.95387E-08
2/1/2024 11:07:44 AM,-1.585978E-08,1.298931E-09
2/1/2024 11:07:44 AM,-1.601347E-08,1.621955E-08
2/1/2024 11:07:44 AM,-8.006462E-08,1.574978E-08
2/1/2024 11:07:44 AM,-1.431114E-08,1.452347E-08
2/1/2024 11:07:44 AM,-1.84669E-08,1.844995E-08
2/1/2024 11:07:44 AM,-1.137919E-09,1.274758E-09
2/1/2024 11:07:44 AM,-1.911313E-08,1.94487E-08
2/1/2024 11:07:44 AM,-1.817366E-08,1.147516E-09
2/1/2024 11:07:44 AM,-2.050063E-08,8.509566E-10
2/1/2024 11:07:44 AM,-1.905432E-08,1.927047E-08
2/1/2024 11:07:45 AM,-1.009729E-08,1.05316E-08
2/1/2024 11:07:45 AM,-1.510636E-08,1.540217E-08
2/1/2024 11:07:45 AM,-8.630075E-09,8.696029E-09
2/1/2024 11:07:45 AM,-2.301138E-08,1.067134E-09
2/1/2024 11:07:45 AM,-2.559486E-09,2.963972E-09
2/1/2024 11:07:45 AM,-2.630515E-08,1.382968E-09
2/1/2024 11:07:45 AM,-1.974259E-08,1.074934E-09
2/1/2024 11:07:45 AM,-1.89153E-08,1.280256E-09
2/1/2024 11:07:45 AM,-1.748186E-08,1.673211E-09
2/1/2024 11:07:46 AM,-1.661682E-08,8.600836E-10
2/1/2024 11:07:46 AM,-3.599918E-08,1.113325E-09
2/1/2024 11:07:46 AM,-1.340561E-08,7.216201E-10
2/1/2024 11:07:46 AM,-9.570004E-10,6.422715E-10
2/1/2024 11:07:46 AM,-1.20816E-08,1.062354E-09
2/1/2024 11:07:46 AM,-1.551089E-08,1.458931E-09
2/1/2024 11:07:46 AM,-7.803887E-09,8.283858E-09
2/1/2024 11:07:46 AM,-7.632812E-09,7.923625E-09
2/1/2024 11:07:46 AM,-1.7138E-08,1.718985E-08
2/1/2024 11:07:46 AM,-1.978937E-08,1.521769E-08
2/1/2024 11:07:46 AM,7.757125E-11,1.443393E-09
2/1/2024 11:07:46 AM,-2.0657E-08,1.360618E-09
2/1/2024 11:07:46 AM,-3.523855E-08,1.072596E-09
2/1/2024 11:07:47 AM,-4.544474E-09,5.180296E-09
2/1/2024 11:07:47 AM,-8.496462E-09,8.865725E-09
2/1/2024 11:07:47 AM,-1.673173E-08,1.691996E-08
